filename,title,year,adjective,count,noun_count
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,rein,1,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,blau,0,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,leer,0,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,kalt,0,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,klar,0,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,still,1,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,warm,0,4
Gottfried_Keller_-_Das_verlorene_Lachen_(1874),Das verlorene Lachen,1874-01-01,kühl,0,4
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,frisch,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,frei,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,rein,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,blau,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,leer,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,kalt,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,klar,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,still,0,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,warm,1,5
Achim_von_Arnim_-_Die_Majoratsherren_(1820),Die Majoratsherren,1820-01-01,kühl,0,5
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,frisch,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,frei,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,rein,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,blau,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,leer,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,kalt,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,klar,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,still,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,warm,0,2
Wilhelm_Raabe_-_Des_Reiches_Krone_(1870),Des Reiches Krone,1870-01-01,kühl,0,2
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,frisch,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,frei,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,rein,1,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,blau,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,leer,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,kalt,1,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,klar,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,still,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,warm,0,23
Willibald_Alexis_-_Der_Roland_von_Berlin_–_Zweiter_Band_(1840),Der Roland von Berlin – Zweiter Band,1840-01-01,kühl,0,23
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,frisch,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,frei,1,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,rein,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,blau,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,leer,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,kalt,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,klar,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,still,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,warm,0,5
Ludwig_Steub_-_Der_schwarze_Gast_(1863),Der schwarze Gast,1863-01-01,kühl,0,5
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,frisch,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,frei,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,rein,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,blau,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,leer,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,kalt,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,klar,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,still,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,warm,0,12
Friedrich_Spielhagen_-_Noblesse_oblige_(1888),Noblesse oblige,1888-01-01,kühl,0,12
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,frisch,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,frei,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,rein,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,blau,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,leer,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,kalt,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,klar,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,still,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,warm,0,1
Moritz_Hartmann_-_Das_Schloß_im_Gebirge_(1866),Das Schloß im Gebirge,1866-01-01,kühl,0,1
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,frisch,2,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,frei,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,rein,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,blau,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,leer,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,kalt,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,klar,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,still,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,warm,0,12
FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857),Der Augenblick des Glücks,1857-01-01,kühl,1,12
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,frisch,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,frei,2,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,rein,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,blau,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,leer,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,kalt,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,klar,2,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,still,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,warm,0,21
Ludwig_Anzengruber_-_Dorfgänge_(1879),Dorfgänge,1879-01-01,kühl,0,21
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,frisch,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,frei,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,rein,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,blau,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,leer,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,kalt,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,klar,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,still,1,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,warm,0,5
Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833),Viel Lärmen um Nichts,1833-01-01,kühl,0,5
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,frisch,1,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,frei,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,rein,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,blau,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,leer,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,kalt,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,klar,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,still,3,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,warm,0,15
Wilhelm_Jensen_-_Karin_von_Schweden_(1872),Karin von Schweden,1872-01-01,kühl,0,15
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,frisch,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,frei,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,rein,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,blau,1,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,leer,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,kalt,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,klar,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,still,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,warm,0,6
Adalbert_Stifter_-_Prokopus_(1847),Prokopus,1847-01-01,kühl,0,6
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,frisch,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,frei,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,rein,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,blau,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,leer,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,kalt,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,klar,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,still,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,warm,0,2
Joseph_Seligmann_Kohn_-_Der_jüdische_Gil_Blas_(1834),Der jüdische Gil Blas,1834-01-01,kühl,0,2
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,frisch,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,frei,1,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,rein,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,blau,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,leer,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,kalt,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,klar,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,still,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,warm,0,13
Ludwig_Anzengruber_-_Kalendergeschichten_(1882),Kalendergeschichten,1882-01-01,kühl,0,13
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,frisch,1,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,frei,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,rein,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,blau,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,leer,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,kalt,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,klar,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,still,1,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,warm,0,14
Rudolph_Stratz_-_Unter_den_Linden_(1893),Unter den Linden,1893-01-01,kühl,0,14
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,frisch,1,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,frei,2,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,rein,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,blau,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,leer,2,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,kalt,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,klar,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,still,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,warm,0,32
Peter_Rosegger_-_Jakob_der_Letzte_(1889),Jakob der Letzte,1889-01-01,kühl,1,32
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,frisch,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,frei,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,rein,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,blau,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,leer,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,kalt,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,klar,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,still,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,warm,0,6
Ludwig_Tieck_-_Der_Alte_vom_Berge_(1828),Der Alte vom Berge,1828-01-01,kühl,0,6
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,frisch,3,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,frei,0,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,rein,0,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,blau,0,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,leer,1,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,kalt,1,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,klar,0,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,still,0,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,warm,1,34
Theodor_Fontane_-_Vor_dem_Sturm_(1878),Vor dem Sturm,1878-01-01,kühl,0,34
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,frisch,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,frei,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,rein,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,blau,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,leer,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,kalt,1,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,klar,1,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,still,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,warm,0,4
Ludwig_Tieck_-_Die_Gemälde_(1821),Die Gemälde,1821-01-01,kühl,0,4
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,frisch,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,frei,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,rein,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,blau,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,leer,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,kalt,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,klar,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,still,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,warm,0,2
Julius_Stettenheim_-_Muckenich's_Reden_und_Thaten_(1885),Muckenich's Reden und Thaten,1885-01-01,kühl,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,frisch,1,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,frei,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,rein,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,blau,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,leer,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,kalt,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,klar,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,still,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,warm,0,2
"Christoph_von_Schmid_-_Ludwig,_der_kleine_Auswanderer_(1834)","Ludwig, der kleine Auswanderer",1834-01-01,kühl,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,frisch,1,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,frei,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,rein,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,blau,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,leer,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,kalt,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,klar,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,still,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,warm,0,2
Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843),Die Schweden vor Olmütz,1843-01-01,kühl,0,2
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,frisch,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,frei,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,rein,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,blau,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,leer,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,kalt,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,klar,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,still,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,warm,0,6
Ottilie_Wildermuth_-_Unabhängigkeit_(1855),Unabhängigkeit,1855-01-01,kühl,0,6
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,frisch,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,frei,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,rein,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,blau,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,leer,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,kalt,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,klar,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,still,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,warm,0,13
Maximilian_Schmidt_-_Die_Jachenauer_in_Griechenland_(1888),Die Jachenauer in Griechenland,1888-01-01,kühl,0,13
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,frisch,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,frei,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,rein,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,blau,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,leer,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,kalt,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,klar,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,still,0,1
Ernst_Eckstein_-_Fürst_Arno_(1899),Fürst Arno,1899-01-01,warm,0,1
